dataset_name	GhensiP_2019	GhensiP_2019	GhensiP_2019	GhensiP_2019	GhensiP_2019	GhensiP_2019	GhensiP_2019	GhensiP_2019	GhensiP_2019	GhensiP_2019	GhensiP_2019	GhensiP_2019	GhensiP_2019	GhensiP_2019	GhensiP_2019	GhensiP_2019	GhensiP_2019	GhensiP_2019	GhensiP_2019	GhensiP_2019	GhensiP_2019	GhensiP_2019	GhensiP_2019	GhensiP_2019	GhensiP_2019	GhensiP_2019	GhensiP_2019	GhensiP_2019	GhensiP_2019	GhensiP_2019	GhensiP_2019	GhensiP_2019	GhensiP_2019	GhensiP_2019	GhensiP_2019	GhensiP_2019	GhensiP_2019	GhensiP_2019	GhensiP_2019	GhensiP_2019	GhensiP_2019	GhensiP_2019	GhensiP_2019	GhensiP_2019	GhensiP_2019	GhensiP_2019	GhensiP_2019	GhensiP_2019	GhensiP_2019	GhensiP_2019	GhensiP_2019	GhensiP_2019	GhensiP_2019	GhensiP_2019	GhensiP_2019	GhensiP_2019	GhensiP_2019	GhensiP_2019	GhensiP_2019	GhensiP_2019	GhensiP_2019	GhensiP_2019	GhensiP_2019	GhensiP_2019	GhensiP_2019	GhensiP_2019	GhensiP_2019	GhensiP_2019	GhensiP_2019
k__Bacteria.p__Proteobacteria.c__Betaproteobacteria.o__Neisseriales.f__Neisseriaceae.g__Kingella.s__Kingella_denitrificans	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.38365	0	0.0	0.0	0.0	0.2484	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.182	0.0	0.0	0	0.0	0.0	0.0	0	0	0.0	0.0	2.00641	0.0	0	0.12191	0.0	0.0	0.0	0.0	0	0.33425	0.0	0.0	0.0	0.50667	0.93983	0.0	0.0	0.0	0.0096	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Proteobacteria.c__Betaproteobacteria.o__Neisseriales.f__Neisseriaceae.g__Kingella.s__Kingella_oralis	0.0	0.0	0.0	0	0.0	0.0	3.61523	0.00624	0.05662	0.0	0.0	0.01896	0.0	0.0	0.17406	0	0.0	0	0.0	0.11194	0.0	1.06846	0.0	0.0	0.00119	0	0.0	0.0	0.0	0.0	0.0268	0.0	0.0	0	0.31997	0.0	0.0	0	0	0.0	0.03282	0.00142	0.05215	0	0.07884	0.0	0.0	0.0	0.0	0	0.07678	0.66001	0.0	0.0	0.28638	0.0	0.14301	0.0	0.0	0.98919	0.0	0.0	0.0	0	0.0	0.0	0.0	0.02732	0.00707
k__Bacteria.p__Proteobacteria.c__Betaproteobacteria.o__Neisseriales.f__Neisseriaceae.g__Morococcus.s__Morococcus_cerebrosus	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0	0.0	0.0	0.0	0.03508	0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00643	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Proteobacteria.c__Betaproteobacteria.o__Neisseriales.f__Neisseriaceae.g__Neisseria.s__Neisseria_bacilliformis	0.0	0.0	0.0	0	0.0	0.0	0.08733	0.008	0.03395	0.0	0.0	0.1196	0.0	0.0	0.05956	0	0.0	0	0.0	0.00829	0.0	0.01461	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	7.68448	0.0	0.0	0	0	0.0	0.0	0.0	0.0	0	1.26281	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.04671	0.0	0.0	0.01726	0.0	0.01634	0.0	0.0	0.86289	0	0.0	0.0	0.0	0.0	0.03071
k__Bacteria.p__Proteobacteria.c__Betaproteobacteria.o__Neisseriales.f__Neisseriaceae.g__Neisseria.s__Neisseria_cinerea	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0	0.0	0.0	0.25373	0.0	0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.34226	0.0	0.0	0.0	0.0	0.00119	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Proteobacteria.c__Betaproteobacteria.o__Neisseriales.f__Neisseriaceae.g__Neisseria.s__Neisseria_elongata	0.0	0.0	0.0	0	0.0	0.0	0.0	0.19597	0.0	0.67742	0.0	0.13552	0.0	1.84886	4.59766	0	0.0	0	0.0	0.0	0.0	1.09759	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.00577	0.00813	8.81151	0	0.0	0.0	0.0	0	0	0.0	0.0	3.17852	0.0	0	0.14912	1.22446	0.0	0.0	0.0	0	0.9815	0.0	0.0	0.0	1.30464	10.13112	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0035	0.88717
k__Bacteria.p__Proteobacteria.c__Betaproteobacteria.o__Neisseriales.f__Neisseriaceae.g__Neisseria.s__Neisseria_flavescens	0.0	0.0	0.0	0	0.0	0.0	0.0	0.02456	0.0	0.51733	0.0	0.0	0.0	0.0	0.04328	0	0.0	0	0.0	0.0	0.0	0.16399	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	3.43575	0.0	13.24646	0	0.0	0.0	0.0	0	0	0.0	0.0	0.29435	0.0	0	0.0	0.0	0.0	0.0	5.74566	0	0.09498	0.0	0.0	0.0	0.1257	0.0	0.0	0.0	0.05415	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0953	0.0	0.0
k__Bacteria.p__Proteobacteria.c__Betaproteobacteria.o__Neisseriales.f__Neisseriaceae.g__Neisseria.s__Neisseria_gonorrhoeae	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.00973	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Proteobacteria.c__Betaproteobacteria.o__Neisseriales.f__Neisseriaceae.g__Neisseria.s__Neisseria_macacae	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.57243	0.0	0.03948	0.0	8.45608	0.0	0	0.0	0	0.0	0.0	0.0	0.01039	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0	0.0	0.0	8.32898	0.0	0	0.08287	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08803	0.0	0.42113	0.0	0	0.0	0.0	0.22432	0.0	0.21883
k__Bacteria.p__Proteobacteria.c__Betaproteobacteria.o__Neisseriales.f__Neisseriaceae.g__Neisseria.s__Neisseria_mucosa	0.0	0.0	0.0	0	0.0	0.0	0.0	1.72216	0.0	28.67545	0.0	0.0	0.0	0.0	0.0	0	0.0	0	0.0	0.0	0.11025	0.63879	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.01818	0.0	0.24751	0	0.0	0.0	0.0	0	0	0.0	0.0	0.0	0.02081	0	0.11847	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.02648	1.37348	0.0	0.00423	0.0	0.0	0.06004	0.0	0.0	0	0.25384	0.0	0.0	0.0	0.19652
k__Bacteria.p__Proteobacteria.c__Betaproteobacteria.o__Neisseriales.f__Neisseriaceae.g__Neisseria.s__Neisseria_polysaccharea	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0	0.0	0.0	0.0	0.12515	0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.67635	0.0	0.0	0.0	0.00162	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Proteobacteria.c__Betaproteobacteria.o__Neisseriales.f__Neisseriaceae.g__Neisseria.s__Neisseria_sicca	0.0	0.0	0.0	0	0.0	0.0	0.0	0.85629	0.15565	32.55734	0.0	0.06299	0.0	71.25882	0.66209	0	0.0	0	0.0	0.0	0.41639	3.6547	2.68159	0.10124	0.0	0	0.0	0.0	0.0	0.0	0.05409	0.1665	2.30598	0	1.1507	0.0	0.0	0	0	0.0	0.00435	22.95968	0.0	0	0.33248	0.0	0.0	0.0	0.0	0	1.72485	0.0	0.0	0.0	0.11238	1.1131	0.0	0.00113	0.0	0.21687	0.00745	6.5464	0.98857	0	0.78773	0.0	0.30419	0.0	80.87199
k__Bacteria.p__Proteobacteria.c__Betaproteobacteria.o__Neisseriales.f__Neisseriaceae.g__Neisseria.s__Neisseria_sp_HMSC064E01	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0	0.00084	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00149	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Proteobacteria.c__Betaproteobacteria.o__Neisseriales.f__Neisseriaceae.g__Neisseria.s__Neisseria_sp_oral_taxon_014	0.0	0.0	0.0	0	8.07034	0.0	0.0	0.0	0.0	0.0	0.0	11.68781	0.0	0.0	0.0	0	0.0	0	0.0	0.0	2.72782	0.14265	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0	0.0	1.6685	0.5647	35.22104	0	1.42796	0.0	0.0	0.0	0.0	0	0.00259	0.0	0.0	58.03942	2.26538	3.72858	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.02113	0.0	0.0	0.01676	0.0
k__Bacteria.p__Proteobacteria.c__Betaproteobacteria.o__Neisseriales.f__Neisseriaceae.g__Neisseria.s__Neisseria_subflava	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0	0.0	0.0	0.0	0.08178	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.01931	0.0	0.0	0	0.0	0.0	0.0	0	0	0.0	0.0	0.15619	0.08848	0	0.00716	0.06641	0.0	0.0	3.29213	0	0.01119	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06397	0.0	0.0	0.0	0.0	0	0.0	0.0	0.04748	0.0	0.0
k__Bacteria.p__Proteobacteria.c__Deltaproteobacteria.o__Desulfobacterales.f__Desulfobulbaceae.g__Desulfobulbus.s__Desulfobulbus_oralis	0.04487	0.00902	4.30577	0	0.0	0.0	0.0	0.0	0.53964	0.00437	1.78019	0.02052	0.0	0.0	0.0	0	0.0	0	2.30302	0.0	0.0	0.0	0.0	0.44857	0.6789	0	0.0	4.98433	0.0	0.87322	0.0	0.0	0.0	0	0.0	0.05047	13.47879	0	0	8.88598	0.02178	0.0	0.0	0	0.0	0.0	0.0	0.49835	0.0	0	0.0	0.0	0.2223	0.0	0.0	1.18194	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.00173
k__Bacteria.p__Proteobacteria.c__Deltaproteobacteria.o__Desulfovibrionales.f__Desulfomicrobiaceae.g__Desulfomicrobium.s__Desulfomicrobium_orale	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.12714	0.0	0.19725	0.0	0.0	0.0	0.0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.71434	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.37535	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Proteobacteria.c__Deltaproteobacteria.o__Desulfovibrionales.f__Desulfovibrionaceae.g__Bilophila.s__Bilophila_wadsworthia	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.08151	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Proteobacteria.c__Epsilonproteobacteria.o__Campylobacterales.f__Campylobacteraceae.g__Campylobacter.s__Campylobacter_concisus	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03129	0.0	0.0	0.0	0	0.0	0	0.0	0.0	0.0	0.03821	0.0	0.0	0.0	0	0.0	0.0	0.0305	0.0	0.07063	0.00076	1.40328	0	0.0	0.0	0.0	0	0	0.0	0.02819	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0	0.03241	0.0	0.0	0.0	2.39368	0.0	0.0	0.0	0.0	0.09935	0.0	0.0	0.0	0	0.0	0.0	0.0	0.02233	0.0
k__Bacteria.p__Proteobacteria.c__Epsilonproteobacteria.o__Campylobacterales.f__Campylobacteraceae.g__Campylobacter.s__Campylobacter_curvus	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0066	0	0.0	0.0	0.02716	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Proteobacteria.c__Epsilonproteobacteria.o__Campylobacterales.f__Campylobacteraceae.g__Campylobacter.s__Campylobacter_gracilis	0.06347	0.0926	0.03515	0	0.0	2.97397	2.10646	0.07957	0.10373	0.0	0.06918	0.32424	0.30817	0.0	0.0	0	0.0	0	0.0	0.10192	0.0	0.11842	0.0	0.00753	0.61746	0	0.0	0.00918	1.24595	0.0	0.18357	0.95454	0.05868	0	0.0	0.13604	0.21965	0	0	0.0	1.18543	0.0	0.0	0	0.0	0.24648	0.26426	0.0	0.0	0	0.13202	0.10744	0.0	0.0	0.27145	0.0	0.0651	1.32177	0.0	0.39449	0.03182	0.0	0.00645	0	0.04857	0.0	0.56652	10.43371	0.0
k__Bacteria.p__Proteobacteria.c__Epsilonproteobacteria.o__Campylobacterales.f__Campylobacteraceae.g__Campylobacter.s__Campylobacter_mucosalis	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.00137	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Proteobacteria.c__Epsilonproteobacteria.o__Campylobacterales.f__Campylobacteraceae.g__Campylobacter.s__Campylobacter_rectus	0.0	0.0	1.14568	0	0.0	0.0	0.0	0.0	0.0	0.00417	0.38485	0.00648	3.14063	0.0	0.0	0	0.0	0	0.09293	0.0	0.0	0.0	0.0	0.41258	0.02397	0	0.0	0.00896	0.22719	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0	0.44112	0.00646	0.0	0.0	0	0.0	0.0	0.02017	1.0967	0.0	0	0.0	0.0	0.0	0.0	0.0	0.01516	0.0	0.0	0.0	0.0	0.21964	0.0	0.0	0	0.0	2.1887	0.0	0.0	0.0
k__Bacteria.p__Proteobacteria.c__Epsilonproteobacteria.o__Campylobacterales.f__Campylobacteraceae.g__Campylobacter.s__Campylobacter_showae	0.0	0.0	0.23868	0	0.0	0.0	0.0	0.0	0.0	0.00015	0.11125	0.01275	0.81527	0.0	0.0	0	0.0	0	0.0	0.0	0.0	0.00216	0.0	0.09051	0.00653	0	0.0	0.0	0.02962	0.0	0.05185	0.0	0.0	0	0.0	0.0	0.0	0	0	0.03625	0.0306	0.0	0.0	0	0.0	0.0	0.0	0.0171	0.0	0	1.12154	0.0	0.0	0.0	0.26017	0.12566	0.0	0.0	0.0	0.0501	0.06191	0.0	0.0	0	0.0	0.66931	0.0	0.11928	0.00118
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Cardiobacteriales.f__Cardiobacteriaceae.g__Cardiobacterium.s__Cardiobacterium_hominis	0	0.0	0.0	0	0.0	0	0.02367	0.0	0.00213	0.0154	0.0	0.02597	0.0	0	0.78324	0	0.0	0	0	0.62248	0.0	0.59937	0.0	0.0738	0.04798	0	0.0	0.0	0.0	0	0.03307	0.0	0.0	0	0.0	0.0	0	0	0	0	0.67978	0.98612	0	0	0.98381	0.0	0	0	0	0	2.05876	0.0	0	0.0	0.61252	1.14795	0.0	0	1.2874	0.11373	0.0	0.0	0.0	0	0.01087	0.0	0.0	0.67647	0.03652
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Cardiobacteriales.f__Cardiobacteriaceae.g__Cardiobacterium.s__Cardiobacterium_valvarum	0	0.0	0.0	0	0.0	0	2.06673	0.02625	0.20318	0.00684	0.0	0.58561	0.0	0	0.25434	0	0.0	0	0	0.08249	0.16085	0.10438	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0.00256	0.0	0.00765	0	0.0	0.0	0	0	0	0	0.24646	0.13115	0	0	0.19477	0.23269	0	0	0	0	2.10822	0.0	0	0.0	0.07766	1.76031	0.00062	0	0.07823	0.02148	0.0	0.0	0.0	0	0.00293	0.03606	1.65093	0.05893	0.31263
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Pasteurellales.f__Pasteurellaceae.g__Aggregatibacter.s__Aggregatibacter_actinomycetemcomitans	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.09666	0.68619	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.00862	0.0	0.0	0.0	0.0	0	0.0	0.14029	0.0	0	0	0.0	0.0	0.01617	0	0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Pasteurellales.f__Pasteurellaceae.g__Aggregatibacter.s__Aggregatibacter_aphrophilus	0.0	0.0	0.6946	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	2.00055	0.00531	0	0.20974	0	0.0	0.0	0.0	0.0	0.0	0.17119	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.00219	0.0	0.0	0	0.0	0.0	0.0	0	0	0.0	0.01121	0.0	0	0	0.01677	3.46856	0.0	0.0	0	0.0	0.0	0.0	0.0	1.82776	0.07217	0.01843	0.0	0	0.0	0.00499	0.0	0.1229	0.0	0	0.0	1.1781	0.01643	0.0	0.0
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Pasteurellales.f__Pasteurellaceae.g__Aggregatibacter.s__Aggregatibacter_segnis	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.02704	0.0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.06272	0.0	0.0	0	0.0	0.0	0.0	0	0	0.0	0.03513	0.0	0	0	0.0	0.0	0.0	0.0	0	0.0	0.05812	0.0	0.0	0.0	0.79403	0.09934	0.0	0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Pasteurellales.f__Pasteurellaceae.g__Aggregatibacter.s__Aggregatibacter_sp_oral_taxon_458	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.01748	0.0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.01968	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.00812	0.0	0.0	0	0.0	0.0	0.0	0	0	0.0	0.0	0.0	0	0	0.00204	0.0	0.0	0.0	0	0.0	0.21891	0.0	0.0	0.0	0.87738	1.41955	0.0	0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Pasteurellales.f__Pasteurellaceae.g__Haemophilus.s__Haemophilus_haemolyticus	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.00571	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.05531	0	0.0	0.0	0.0	0	0	0.0	0.0	0.0	0	0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.13088	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Pasteurellales.f__Pasteurellaceae.g__Haemophilus.s__Haemophilus_influenzae	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.01509	0.0	0.0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0	0.0	0.0	0.0	0	0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Pasteurellales.f__Pasteurellaceae.g__Haemophilus.s__Haemophilus_parainfluenzae	0.0	0.07095	0.01456	0.0	5.87042	0.0	0	1.65366	0.08828	3.68338	0.0	0.0	0.0	0	0.12796	0	0.39265	0.0	0.0	0.0	0.0	3.67869	6.61336	0.0	0.0	0	13.78831	0.0	0.0	0.0	0.0	0.0	0.016	0	3.01881	0.0	0.0	0	0	0.0	0.0	0.12236	0	0	0.01568	0.0	0.0	0.0	0	0.0	0.00872	0.03494	0.0	0.0	0.07109	0.0	0.0	0	0.21425	0.23249	0.0269	2.80162	48.77615	0	0.01626	0.0	0.17922	0.0	0.12792
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Pasteurellales.f__Pasteurellaceae.g__Haemophilus.s__Haemophilus_paraphrohaemolyticus	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0	0.0	0.0	0.0	0	0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.01481	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Pasteurellales.f__Pasteurellaceae.g__Haemophilus.s__Haemophilus_quentini	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.00783	0	0.0	0.0	0.0	0	0	0.0	0.0	0.0	0	0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Pasteurellales.f__Pasteurellaceae.g__Haemophilus.s__Haemophilus_sp_HMSC71H05	0.0	0.0606	0.0	0.0	0.0	0.0	0	0.0	0.01771	0.00547	0.0	0.0	0.0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0	0.0	0.0	0.0	0	0	0.0	0.0	0.0	0.0	0	0.0	0.00387	0.0	0.0	0.0	0.0	0.0	0.0	0	1.00451	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Pasteurellales.f__Pasteurellaceae.g__Haemophilus.s__Haemophilus_sputorum	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0295	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0	0.0	0.0	0.0	0	0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.01612	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Pseudomonadales.f__Moraxellaceae.g__Acinetobacter.s__Acinetobacter_johnsonii	0.0	0.0	0.04184	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.01787	0.0	0.0	0.0	0.00045	0.0	0	0.1336	0.0	0.0	0	0	0.0	0.0	0.0	0	0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.00233	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Pseudomonadales.f__Moraxellaceae.g__Acinetobacter.s__Acinetobacter_lwoffii	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.00347	0.0	0	0.0	0.0	0.0	0	0	0.0	0.0	0.0	0	0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0
