Organism	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human
k__Bacteria;p__Firmicutes;c__Negativicutes;o__Selenomonadales;f__Veillonellaceae;g__Megamonas	0.0	0.0	0.5639269406392694	0.0	0.0	0.0	0.001455604075691412	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06645569620253164	0.0	0.0	0.0	0.0	0.0	0.018043025676613464	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0024311183144246355	0.0	0.0	0.0	0.0	0.0	0.0	0.044444444444444446	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.042890262751159196	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002544529262086514	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.011450381679389313	0.0	0.0	0.0	0.0	0.001430615164520744	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Negativicutes;o__Selenomonadales;f__Veillonellaceae;g__Megasphaera	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01227830832196453	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.007608695652173913	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.018518518518518517	0.03197353914002205	0.0	0.0130475302889096	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.014807502467917079	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.011878247958426132	0.0	0.0	0.0	0.07451923076923077	0.04909560723514212	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04044117647058824	0.0	0.014274385408406027	0.0	0.010700389105058366	0.0041265474552957355	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0171078114912847	0.0	0.0	0.0	0.0	0.0	0.009689922480620155	0.0	0.0	0.0	0.0	0.010371869466228182	0.0	0.0	0.0	0.0	0.0	0.0012391573729863693	0.0	0.00028571428571428574	0.0	0.0	0.0	0.0	0.0	0.0	0.001326259946949602	0.0	0.0	0.0	0.000231000231000231	0.0	0.0	0.0014336917562724014	0.0	0.0	0.0	0.0	0.0013856812933025404	0.0	0.0	0.01131687242798354	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.015606242496998799	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0334075723830735	0.007194244604316547	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Negativicutes;o__Selenomonadales;f__Veillonellaceae;g__Veillonella	0.0	0.0	0.0	0.0	0.0	0.0	0.002911208151382824	0.0	0.0	0.0	0.0	0.0008453085376162299	0.0	0.0	0.0	0.001364256480218281	0.0	0.0	0.0	0.004366812227074236	0.0	0.006726457399103139	0.0	0.0	0.0	0.0008920606601248885	0.0	0.0	0.0	0.0009337068160597573	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003260869565217391	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.015151515151515152	0.0	0.0	0.001863932898415657	0.0008620689655172414	0.0	0.0	0.05052631578947368	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.020588235294117647	0.0019646365422396855	0.019230769230769232	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002008032128514056	0.0	0.00980392156862745	0.0	0.0	0.004163775156141568	0.001443001443001443	0.0	0.0	0.0	0.0019710906701708277	0.0	0.0	0.0	0.0	0.0	0.0077738515901060075	0.0	0.00247320692497939	0.0006561679790026247	0.0	0.0	0.0	0.0031545741324921135	0.0	0.0	0.0	0.0	0.0015860428231562252	0.0	0.0	0.0	0.0	0.0	0.0	0.0037418147801683817	0.01937046004842615	0.0	0.010047446274072008	0.0035046728971962616	0.001466275659824047	0.0	0.0	0.0	0.0012642225031605564	0.0025575447570332483	0.10198019801980199	0.0035211267605633804	0.0	0.00819672131147541	0.0012511729746637473	0.0	0.0	0.0	0.0	0.0	0.001081665765278529	0.00024301336573511544	0.0026246719160104987	0.03875968992248062	0.0	0.003089143865842895	0.0	0.0	0.0	0.0	0.000942951438000943	0.0	0.0014144271570014145	0.0	0.0012391573729863693	0.0	0.014	0.0006293266205160479	0.007860752386299831	0.0009404388714733542	0.0	0.0010057832537088258	0.0	0.0	0.0	0.0022026431718061676	0.018518518518518517	0.004851004851004851	0.0028473804100227792	0.0	0.005017921146953405	0.0027962250961202375	0.016666666666666666	0.0072992700729927005	0.0004878048780487805	0.00046189376443418013	0.00030627871362940275	0.0016168148746968471	0.0	0.0	0.0039303761931499155	0.0	0.0	0.0	0.0	0.0024509803921568627	0.0	0.0056179775280898875	0.0	0.0	0.0	0.0	0.010101010101010102	0.0	0.0	0.0	0.0	0.02702702702702703	0.0025575447570332483	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0009328358208955224	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004210526315789474	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Fusobacteria;c__Fusobacteriia;o__Fusobacteriales;f__Fusobacteriaceae;g__Fusobacterium	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0137524557956778	0.002564102564102564	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0009354536950420954	0.0	0.0	0.0005581914596706671	0.0	0.0	0.06791171477079797	0.0	0.0	0.0008428150021070375	0.03580562659846547	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07507507507507508	0.0005408328826392645	0.0	0.0	0.011627906976744186	0.0	0.01147396293027361	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.037917737789203085	0.0	0.0	0.0014285714285714286	0.0	0.0	0.0	0.0	0.0010057832537088258	0.0	0.0	0.0	0.0	0.0	0.000693000693000693	0.0005694760820045558	0.0	0.4444444444444444	0.0	0.0	0.0	0.0004878048780487805	0.0	0.0	0.0	0.01131687242798354	0.0	0.0011229646266142617	0.0	0.0	0.0	0.005780346820809248	0.0	0.0024009603841536613	0.0	0.0	0.0	0.0	0.0	0.010101010101010102	0.0	0.055445544554455446	0.0	0.12589928057553956	0.005405405405405406	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0006060606060606061	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__;o__;f__;g__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0030911901081916537	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0005028916268544129	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Burkholderiales_incertae_sedis;g__Aquabacterium	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002421307506053269	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0025575447570332483	0.0	0.0	0.0012812299807815502	0.0	0.00031279324366593683	0.0	0.0	0.0	0.0017730496453900709	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0005614823133071309	0.0	0.0	0.00025144581342720644	0.0	0.0	0.0	0.0	0.0	0.000693000693000693	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0024509803921568627	0.0	0.0	0.0	0.0	0.0	0.0	0.010101010101010102	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae;g__Acidovorax	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001314060446780552	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004842615012106538	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00031279324366593683	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0007168458781362007	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001941747572815534	0.0005614823133071309	0.001272264631043257	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae;g__Delftia	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0012812299807815502	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0026246719160104987	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0022026431718061676	0.0	0.000231000231000231	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00102880658436214	0.0	0.0	0.002544529262086514	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.13114754098360656	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Sutterellaceae;g__Parasutterella	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.017674418604651163	0.0	0.0	0.0009057971014492754	0.0	0.0	0.0026362038664323375	0.0	0.002728512960436562	0.00398406374501992	0.006772009029345372	0.002570694087403599	0.0	0.0	0.0	0.0038240917782026767	0.0	0.0	0.006244424620874219	0.0	0.0	0.0	0.03081232492997199	0.002551020408163265	0.0	0.009623095429029671	0.0	0.002331002331002331	0.0	0.0040128410914927765	0.0	0.0	0.0	0.0	0.0010615711252653928	0.0	0.0	0.0	0.0	0.0	0.008417508417508417	0.0	0.0	0.0	0.01206896551724138	0.0	0.0	0.003157894736842105	0.0	0.0	0.0	0.0	0.0	0.016701461377870562	0.0	0.001694915254237288	0.0029644268774703555	0.0	0.005494505494505494	0.0	0.001160092807424594	0.0	0.0022727272727272726	0.0	0.0	0.0	0.0	0.014985014985014986	0.0	0.008992805755395683	0.0	0.0	0.0	0.0	0.0	0.0	0.002008032128514056	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04557463672391018	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00351288056206089	0.0585325638911789	0.0	0.0	0.0	0.0	0.0	0.02385496183206107	0.007293354943273906	0.0	0.0	0.0	0.0023612750885478157	0.0	0.0	0.0	0.0	0.0	0.0018709073900841909	0.002421307506053269	0.03787878787878788	0.0	0.0	0.0	0.0	0.0	0.011111111111111112	0.003792667509481669	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.019044544867656554	0.015957446808510637	0.0	0.030827474310438075	0.0	0.0	0.0	0.0	0.0	0.0	0.028268551236749116	0.04958259549709082	0.0009596928982725527	0.0	0.0	0.03253182461103253	0.02377892030848329	0.0	0.0	0.0014285714285714288	0.011327879169288861	0.0	0.0	0.0	0.0	0.010738255033557046	0.011936339522546418	0.014285714285714285	0.0	0.0	0.004389004389004389	0.0	0.0023986567522187576	0.0	0.016777350576721424	0.008333333333333333	0.0	0.0	0.0	0.01010719754977029	0.0	0.0	0.07184466019417475	0.0	0.0076335877862595426	0.007731958762886597	0.027777777777777776	0.005780346820809248	0.0	0.0	0.0	0.007159904534606206	0.006430868167202572	0.0	0.0	0.0	0.0	0.019801980198019802	0.0	0.0	0.0	0.0	0.12415130940834142	0.0	0.0	0.0129366106080207	0.0	0.019943019943019946	0.0	0.002955665024630542	0.021739130434782608	0.0009328358208955224	0.03672316384180791	0.002894356005788712	0.0	0.009202453987730062	0.0007722007722007722	0.0	0.012102874432677761	0.0024671052631578946	0.004912280701754386	0.0	0.0	0.0006702412868632708	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Sutterellaceae;g__Sutterella	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0028328611898017	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0018796992481203006	0.0	0.0	0.0019212295869356388	0.002437043054427295	0.0	0.0	0.0	0.0015822784810126582	0.0	0.0	0.0	0.0010152284263959391	0.0	0.003260869565217391	0.0	0.0	0.0	0.0	0.0	0.002347417840375587	0.0	0.0	0.0	0.0	0.0	0.0	0.0009319664492078285	0.0	0.0	0.008234217749313814	0.0	0.0	0.0015384615384615385	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005893909626719057	0.0	0.0	0.0	0.0	0.0	0.00145985401459854	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002081887578070784	0.0	0.0	0.0	0.01107011070110701	0.0	0.0	0.037037037037037035	0.0009372071227741331	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0008103727714748784	0.0	0.0	0.0007930214115781126	0.0	0.0	0.0	0.0	0.01095290251916758	0.0215633423180593	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0007727975270479134	0.0	0.014327855035819638	0.0	0.0004950495049504951	0.0	0.051889814221652786	0.0	0.0	0.0	0.003766478342749529	0.0	0.0	0.0	0.0	0.01968408262454435	0.0	0.013565891472868217	0.02254707631318137	0.02316857899382171	0.0	0.0	0.0007589172780166962	0.012476007677543186	0.0	0.0	0.0	0.0	0.007434944237918215	0.0	0.0	0.0	0.0	0.0	0.0008071025020177562	0.042494342469197886	0.0	0.0	0.0	0.0	0.0	0.0	0.011674259681093395	0.0	0.011469534050179211	0.008738203425375743	0.0	0.0	0.0	0.0	0.0	0.0	0.00102880658436214	0.0	0.0022459292532285235	0.0	0.0	0.0	0.0	0.014705882352941176	0.027611044417767107	0.0	0.0	0.0	0.0	0.0017953321364452424	0.0	0.0	0.0	0.0	0.0035971223021582736	0.0	0.0076726342710997444	0.0	0.028694404591104734	0.0	0.0	0.0	0.0	0.0008628127696289905	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Neisseriales;f__Neisseriaceae;g__Neisseria	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001095290251916758	0.0	0.0	0.0	0.0	0.0	0.0	0.002932551319648094	0.0	0.0	0.0	0.0008428150021070375	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003631411711302769	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0030864197530864196	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfovibrionales;f__;g__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0006455777921239509	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
