dataset_name	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018
k__Bacteria.p__Firmicutes.c__Erysipelotrichia.o__Erysipelotrichales.f__Erysipelotrichaceae.g__Massiliomicrobiota	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00812	0.0	0.0	0.0	0.00078	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02092	0.0	0.0	0.0	0.0	0.0	0.00729	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01166	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03247	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00477	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00314	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0116	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Firmicutes.c__Erysipelotrichia.o__Erysipelotrichales.f__Erysipelotrichaceae.g__Solobacterium	0.0	0.0	2.27789	0.0	0.0	0.01937	0.0	0.0	0.0	0.0	0.0	0.07706	0.0	0.10162	1.04312	0.0	0.0	0.00684	0.0	0.0	0.00093	0.0	0.0	0.0	0.0	0.00701	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.17025	0.0	0.00269	0.0	0.0	0.0	0.0	0.00688	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01142	0.0	0.00444	0.0	0.0	0.0	0.0	0.30584	0.0	0.0	0.0	0.0	0.0	0.01885	0.0	0.0	0.07148	0.0	0.0	0.0	0.0	0.0021	0.0	0.0	0.00882	0.0	0.00026	0.02032	0.0	0.0	0.0	0.0	1.01608	0.0	0.0	0.0	0.0	0.0	0.00145	0.0	0.0	0.0	0.0	0.00163	0.1582	0.0	0.0	0.02564	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03571	0.00336	0.01281	0.00457	0.0	0.00416	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Firmicutes.c__Erysipelotrichia.o__Erysipelotrichales.f__Erysipelotrichaceae.g__Turicibacter	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02117	0.0	0.0	0.00471	0.0	0.01303	0.0	0.00886	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00361	0.0	0.02885	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0044	0.09882	0.0	0.0	0.0	0.0	0.03603	0.0	0.0	0.0	0.0	0.09192	0.0	0.0	0.0	0.0	0.0	0.0	0.03678	0.0	0.01335	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00122	0.03285	0.00356	0.0	0.0	0.0	0.0	0.0	0.02074	0.0	0.0	0.0	0.00966	0.0	0.0	0.00039	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00017	0.0	0.0	0.79508	0.0	0.0	0.0	0.1747	0.0	0.0	0.01224	0.0	0.0	0.00045	0.0035	0.0	0.0	0.0	0.00745	0.0	0.0	0.00481	0.0	0.00066	0.0	0.0	0.0	0.00091	0.17332	0.0	0.0	0.0	0.0	0.00031	0.0	0.0
k__Bacteria.p__Firmicutes.c__Firmicutes_unclassified.o__Firmicutes_unclassified.f__Firmicutes_unclassified.g__Firmicutes_unclassified	0.0	2.57344	1.8313	2.08198	0.69961	0.14544	0.38499	2.95399	0.00421	0.31156	0.4679	0.40714	0.81807	1.46194	0.89728	1.56462	6.39824	0.8826	0.90348	0.34315	1.59741	0.20833	0.12076	0.0	0.35637	2.54638	0.60873	0.0	4.60746	0.38061	0.14051	1.12384	3.05582	1.19096	1.21422	1.98883	0.98092	1.04054	0.0203	1.13292	0.28183	0.16929	0.87347	0.99161	0.02646	0.20513	0.06732	6.69781	0.0	14.18179	0.23982	0.88415	1.43557	0.52062	0.52773	0.07944	0.16007	0.34338	0.54802	0.84845	1.66927	1.43742	5.26918	1.84454	1.04965	0.70603	0.34031	3.29266	1.75113	0.60279	1.25309	0.16051	0.12885	0.07439	1.28825	1.29836	0.16828	0.6851	0.53763	0.25382	1.72413	0.92613	0.05827	1.05619	6.13517	3.24483	15.26504	0.92919	1.57483	0.22326	0.02813	0.0	0.15024	0.47854	0.0	0.0078	1.23957	0.23646	1.56835	2.48323	0.09956	1.04345	0.34818	0.31648	0.9913	1.92624	2.016	0.26957	0.0	0.03402	0.44788	2.86553	0.15652	2.13783	0.46112	0.1522	1.54486	0.16492	0.70563	0.55903	0.0628	0.34065	0.04962	0.0	2.27256
k__Bacteria.p__Firmicutes.c__Negativicutes.o__Acidaminococcales.f__Acidaminococcaceae.g__Acidaminococcus	0.0	0.0	0.0	0.0	0.0	0.0	7.70516	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.87034	0.0	0.0	3.45149	0.0	3.47435	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.54843	0.0	0.0	0.0	0.0	0.0	0.0	1.07297	0.0	0.00379	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.91139	0.71727	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Firmicutes.c__Negativicutes.o__Acidaminococcales.f__Acidaminococcaceae.g__Phascolarctobacterium	0.0	0.3557	0.0119	0.92894	0.0	0.0	0.14436	1.31058	0.00297	1.03911	0.0	0.02928	0.0	0.15088	0.43653	1.96506	0.0	0.1666	0.85729	0.74936	2.50455	0.8989	1.10292	0.0	0.0	0.9391	4.77824	0.0	8.19117	0.0	1.82953	4.17017	1.27203	0.0	0.0	0.0	0.05388	0.4897	0.5393	2.28427	0.0	0.0	1.00478	0.709	0.0	0.0564	0.00484	0.91406	0.0	0.9329	0.0	0.0	0.0	0.0	0.00032	2.93679	0.00762	3.36687	0.0	0.0	0.0	1.4519	0.0	0.03444	1.14246	0.0	0.0	0.79315	0.0	0.39528	0.66574	0.0	0.0	0.20349	2.51197	0.39802	0.60958	0.0	0.59887	0.0	0.3365	0.00192	0.0	0.0	0.0	0.0	7.77221	0.0	0.78926	0.32643	0.40152	0.98148	0.50961	0.0	0.0	0.0	0.0	0.78401	0.68894	0.02769	1.07859	0.00608	1.79456	0.40256	3.88656	5.2388	0.0	0.0	1.26255	0.0	0.0	0.08388	1.06892	0.18051	0.0	1.65841	0.0	0.00086	0.0	0.0	0.40103	0.31975	0.0	0.0	0.79534
k__Bacteria.p__Firmicutes.c__Negativicutes.o__Selenomonadales.f__Selenomonadaceae.g__Megamonas	0.0	0.0	0.0	0.0	0.0	0.0	3.22848	0.0	0.0	0.0	0.59263	0.0	0.0	0.0123	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01028	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Firmicutes.c__Negativicutes.o__Selenomonadales.f__Selenomonadaceae.g__Mitsuokella	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0063	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.58525	0.0	0.0	0.0	0.0	0.50921	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03551	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.4485	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07416	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01889	0.0	0.0	0.0	0.0	2.58907	0.0	0.0	0.0	0.00704	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Firmicutes.c__Negativicutes.o__Selenomonadales.f__Selenomonadaceae.g__Selenomonas	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07467	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00272	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00555	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00428	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Firmicutes.c__Negativicutes.o__Veillonellales.f__Veillonellaceae.g__Allisonella	0.0	0.0	0.0	0.0	0.0	0.0	0.00267	0.0	0.0	0.01619	0.07102	0.00436	0.0	0.0	0.0	0.0	0.0	0.00612	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00439	0.00297	0.0	0.0	0.00488	0.0	0.0	0.0	0.0	0.14438	0.0	0.0	0.00377	0.0	0.0	0.0	0.01058	0.0	0.0	0.0	0.0	0.0	0.0375	0.01196	0.0	0.0	0.0	0.00416	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03892	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.10139	0.0	0.0	0.10334	0.0	0.0	0.0	0.0	0.03988	0.0	0.0	0.02677	0.02338	0.0	0.0	0.01218	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.18608	0.00293	0.0	0.02942	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Firmicutes.c__Negativicutes.o__Veillonellales.f__Veillonellaceae.g__Anaeroglobus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01059	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.68635	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Firmicutes.c__Negativicutes.o__Veillonellales.f__Veillonellaceae.g__Dialister	0.47744	0.0077	0.89942	0.0	2.14297	1.35585	0.55869	0.0	0.22535	0.0	0.46808	0.11383	0.13775	3.44946	0.01344	0.0	0.0058	0.00663	0.0	0.0	0.0	0.0	0.0	3.77699	0.06342	0.0	0.0	0.54374	0.0	1.12865	0.01193	0.0	0.0	0.42157	0.23412	1.4492	0.15331	0.06012	0.0	0.00125	0.15995	0.21389	0.0	0.0	0.19099	3.10453	0.0	0.01724	0.16822	0.0	0.09749	1.03643	0.02492	2.23443	0.02929	0.0	0.18927	0.0	0.0	0.53087	0.55275	3.25712	0.12657	4.14165	0.0	0.91162	0.06025	0.0	2.41949	0.0	0.0	0.22356	0.09489	0.03304	0.0	0.00106	0.00017	0.54882	0.0	0.11298	0.0	0.0	0.0	0.0	0.50029	0.17154	0.0	0.69119	0.0	0.00153	0.16141	0.0	0.0	0.13207	0.0	0.0	0.08644	0.0	0.00725	0.0	0.0009	2.56452	0.0	0.0	0.0	0.0	0.62954	0.0	0.0	0.81298	0.23974	0.0	0.00368	0.00509	0.09146	0.0	4.47313	0.25091	0.17442	0.86517	0.0	0.00463	0.38706	0.00032	0.00041
k__Bacteria.p__Firmicutes.c__Negativicutes.o__Veillonellales.f__Veillonellaceae.g__Megasphaera	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.14416	0.00046	0.0	0.0	0.05875	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.43798	0.0	0.00465	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.16553	0.0	0.0	0.0	0.0	0.0	0.0	0.03252	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Firmicutes.c__Negativicutes.o__Veillonellales.f__Veillonellaceae.g__Negativicoccus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04758	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Firmicutes.c__Negativicutes.o__Veillonellales.f__Veillonellaceae.g__Veillonella	0.0	0.00569	0.0	0.00164	0.0	0.0	0.0	0.051	0.19373	0.00696	0.02148	0.1186	0.08702	0.17319	0.20729	0.0	0.0	0.0	0.0059	0.0	0.0	0.0	0.0	0.00887	0.0309	0.11202	0.00719	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00789	0.05168	0.0	0.03397	0.01325	0.0	0.03035	0.19299	0.00356	0.0	6.52177	0.0	0.00266	0.0	1.12481	0.08593	0.00156	0.0	0.0	0.0	0.16659	0.0	0.0	0.0	0.0	0.02628	0.0	0.0	0.01448	0.0	0.0	0.03695	0.01088	0.00055	0.0	0.0536	0.0	0.0	0.0	0.25838	0.0	0.00156	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0169	0.69607	0.00455	0.0	0.00199	0.0	0.28494	0.27755	0.01565	0.00931	0.00401	0.00631	0.00497	0.0	0.04023	0.0	0.0	0.03886	0.0	0.28021	0.01722	0.04939	0.0	0.0007	0.00066	0.08835	0.0	0.00049	0.0	0.0	0.22394	0.01653	0.0	0.00855	0.06012	0.0
k__Bacteria.p__Firmicutes.c__Tissierellia.o__Tissierellales.f__Peptoniphilaceae.g__Anaerococcus	0.0	0.0	0.03356	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00016	0.0	0.0	0.0	0.02797	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0172	0.00207	0.0	0.0	0.0	0.0	0.0	0.0	0.31384	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00255	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Firmicutes.c__Tissierellia.o__Tissierellales.f__Peptoniphilaceae.g__Parvimonas	0.0	0.0	2.50097	0.02841	0.0	0.30884	0.0	0.0	0.00038	0.0	0.0	0.08185	0.06751	0.24886	3.6653	0.12608	0.0	0.00671	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00336	0.0	0.11319	0.0	0.0	0.0	0.0	0.0	0.0	0.03297	0.0	0.0	0.00347	0.01169	0.0	0.0	0.0	0.01714	0.0	0.0	0.0	0.0	0.0	0.0	0.22227	0.0	0.0	0.0	0.0	0.0	0.54564	0.0	0.0	0.01736	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.16128	0.00459	0.04298	0.0092	0.0	0.0	0.0	0.0	3.12681	0.0	0.00625	0.0	0.0	0.0	0.00765	0.0	0.0	0.0	0.0	0.0	0.6279	0.0	0.0	0.04178	0.0	0.0	0.0	0.0	0.00315	0.0	0.0	0.0	0.0	0.0	0.0	0.32883	0.00126	0.05762	0.04791	0.0	0.01229	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Firmicutes.c__Tissierellia.o__Tissierellales.f__Peptoniphilaceae.g__Peptoniphilus	0.0	0.0	0.0	0.0	0.00499	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.10366	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01653	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00957	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Fusobacteria.c__Fusobacteriia.o__Fusobacteriales.f__Fusobacteriaceae.g__Fusobacterium	0.0	0.0	1.36414	0.4354	0.49788	0.42711	0.0	0.0	0.0	0.0	0.0	0.16804	0.0	0.03058	2.71698	0.04243	0.0	0.00087	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00247	0.0	0.0	0.0	0.0	0.02838	0.0	0.0	0.00262	0.62864	0.0057	0.0	0.01236	0.04051	0.04897	0.0	0.0	0.0	0.0	0.0	0.28986	0.0	0.0	0.0	0.0	0.0	1.52629	0.0	0.0	0.01452	0.0	0.0	0.0	0.0	0.0	0.0	0.01377	0.01157	0.10923	0.00949	0.0	0.0	0.0	0.0	0.0	0.99015	0.0	0.0	0.0	0.04338	0.0	0.27277	0.0	0.0	0.01833	0.0	0.0	0.26961	0.0	0.01352	0.0	0.00655	0.0	0.0	0.0	0.0007	0.0	0.0	0.0	0.21347	0.0	0.0	0.23033	0.0	0.0	0.0	0.0	0.00459	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Fusobacteria.c__Fusobacteriia.o__Fusobacteriales.f__Leptotrichiaceae.g__Leptotrichia	0.0	0.0	0.00244	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01794	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Lentisphaerae.c__Lentisphaeria.o__Victivallales.f__Victivallaceae.g__Victivallis	0.0	0.0	0.0	0.0	0.0	0.0	0.0313	0.01298	0.0	0.0	0.0	0.00921	0.0	0.0	0.0	0.07896	0.0	0.0073	0.03665	0.0	0.0327	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06647	0.0	0.0	0.0	0.2571	0.0	0.00439	0.0	0.0	0.0	0.00303	0.0	0.01893	0.0	0.0	0.0	0.0	0.0	0.00191	0.05983	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01255	0.0	0.00132	0.0	0.0	0.0	0.0	0.02784	0.23094	0.0	0.03099	0.00905	0.0	0.0	0.0	0.0	0.01704	0.0	0.0	0.0	0.0	0.0	0.65814	0.0033	0.00073	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01337	0.0	0.02902	0.0	0.0	0.0	0.0	0.00467	0.03248	0.0	0.05091	0.0	0.0	0.0	0.0	0.0	0.00224	0.0	0	0.04381	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
